model,zone,planning_year,case,unit,value,agg_zone
SWITCH,TREW,2045,full-base-200,kg,1374791.655,TRE
SWITCH,BASN,2050,full-base-200,kg,2704678.447,WECC
SWITCH,CANO,2050,full-base-200,kg,3736426.539,CA
SWITCH,CASO,2050,full-base-200,kg,4490243.976,CA
SWITCH,FRCC,2050,full-base-200,kg,9792286.665,SOU
SWITCH,ISNE,2050,full-base-200,kg,11407941.313,NE
SWITCH,MISC,2050,full-base-200,kg,3145823.046,MISO
SWITCH,MISE,2050,full-base-200,kg,2578464.624,MISO
SWITCH,MISS,2050,full-base-200,kg,6215047.152,MISO
SWITCH,MISW,2050,full-base-200,kg,3570816.488,MISO
SWITCH,NWPP,2050,full-base-200,kg,2025834.612,WECC
SWITCH,NYCW,2050,full-base-200,kg,1234399.074,NE
SWITCH,NYUP,2050,full-base-200,kg,1997350.632,NE
SWITCH,PJMC,2050,full-base-200,kg,2352586.441,PJM
SWITCH,PJMD,2050,full-base-200,kg,1827240.855,PJM
SWITCH,PJME,2050,full-base-200,kg,12317459.764,PJM
SWITCH,PJMW,2050,full-base-200,kg,12123793.971,PJM
SWITCH,RMRG,2050,full-base-200,kg,555203.416,WECC
SWITCH,SPPC,2050,full-base-200,kg,417355.561,SPP
SWITCH,SPPN,2050,full-base-200,kg,214106.869,SPP
SWITCH,SPPS,2050,full-base-200,kg,2209755.312,SPP
SWITCH,SRCA,2050,full-base-200,kg,4262518.801,SOU
SWITCH,SRCE,2050,full-base-200,kg,3604819.206,MISO
SWITCH,SRSE,2050,full-base-200,kg,6974166.307,SOU
SWITCH,SRSG,2050,full-base-200,kg,3054056.18,WECC
SWITCH,TRE,2050,full-base-200,kg,8376899.346,TRE
SWITCH,TREW,2050,full-base-200,kg,1153977.074,TRE
USENSYS,BASN,2027,full-base-200,tons,25745491.0,WECC
USENSYS,BASN,2030,full-base-200,tons,3385972.0,WECC
USENSYS,BASN,2035,full-base-200,tons,3279887.0,WECC
USENSYS,BASN,2040,full-base-200,tons,3241340.0,WECC
USENSYS,BASN,2045,full-base-200,tons,2964209.0,WECC
USENSYS,BASN,2050,full-base-200,tons,2538140.0,WECC
USENSYS,CANO,2027,full-base-200,tons,19765005.0,CA
USENSYS,CANO,2030,full-base-200,tons,5309154.0,CA
USENSYS,CANO,2035,full-base-200,tons,3221470.0,CA
USENSYS,CANO,2040,full-base-200,tons,3931168.0,CA
USENSYS,CANO,2045,full-base-200,tons,3944917.0,CA
USENSYS,CANO,2050,full-base-200,tons,3703959.0,CA
USENSYS,CASO,2027,full-base-200,tons,20283681.0,CA
USENSYS,CASO,2030,full-base-200,tons,7346461.0,CA
USENSYS,CASO,2035,full-base-200,tons,5040009.0,CA
USENSYS,CASO,2040,full-base-200,tons,4692920.0,CA
USENSYS,CASO,2045,full-base-200,tons,4972506.0,CA
USENSYS,CASO,2050,full-base-200,tons,4580708.0,CA
USENSYS,FRCC,2027,full-base-200,tons,75348932.0,SOU
USENSYS,FRCC,2030,full-base-200,tons,11283231.0,SOU
USENSYS,FRCC,2035,full-base-200,tons,9056136.0,SOU
USENSYS,FRCC,2040,full-base-200,tons,9232091.0,SOU
USENSYS,FRCC,2045,full-base-200,tons,10547423.0,SOU
USENSYS,FRCC,2050,full-base-200,tons,10472166.0,SOU
USENSYS,ISNE,2027,full-base-200,tons,31497015.0,NE
USENSYS,ISNE,2030,full-base-200,tons,11157591.0,NE
USENSYS,ISNE,2035,full-base-200,tons,12254053.0,NE
USENSYS,ISNE,2040,full-base-200,tons,11542144.0,NE
USENSYS,ISNE,2045,full-base-200,tons,12698515.0,NE
USENSYS,ISNE,2050,full-base-200,tons,12547130.0,NE
USENSYS,MISC,2027,full-base-200,tons,37485782.0,MISO
USENSYS,MISC,2030,full-base-200,tons,3754433.0,MISO
USENSYS,MISC,2035,full-base-200,tons,3106587.0,MISO
USENSYS,MISC,2040,full-base-200,tons,2945510.0,MISO
USENSYS,MISC,2045,full-base-200,tons,3230796.0,MISO
USENSYS,MISC,2050,full-base-200,tons,3010962.0,MISO
USENSYS,MISE,2027,full-base-200,tons,33029143.0,MISO
USENSYS,MISE,2030,full-base-200,tons,3094354.0,MISO
USENSYS,MISE,2035,full-base-200,tons,2098188.0,MISO
USENSYS,MISE,2040,full-base-200,tons,2093291.0,MISO
USENSYS,MISE,2045,full-base-200,tons,2405799.0,MISO
USENSYS,MISE,2050,full-base-200,tons,2422134.0,MISO
USENSYS,MISS,2027,full-base-200,tons,52104511.0,MISO
USENSYS,MISS,2030,full-base-200,tons,12192279.0,MISO
USENSYS,MISS,2035,full-base-200,tons,7967994.0,MISO
USENSYS,MISS,2040,full-base-200,tons,6729417.0,MISO
USENSYS,MISS,2045,full-base-200,tons,7060651.0,MISO
USENSYS,MISS,2050,full-base-200,tons,6095824.0,MISO
USENSYS,MISW,2027,full-base-200,tons,43773163.0,MISO
USENSYS,MISW,2030,full-base-200,tons,6528874.0,MISO
USENSYS,MISW,2035,full-base-200,tons,4586154.0,MISO
USENSYS,MISW,2040,full-base-200,tons,4176300.0,MISO
USENSYS,MISW,2045,full-base-200,tons,4163004.0,MISO
USENSYS,MISW,2050,full-base-200,tons,3399590.0,MISO
USENSYS,NWPP,2027,full-base-200,tons,16344931.0,WECC
USENSYS,NWPP,2030,full-base-200,tons,916051.0,WECC
USENSYS,NWPP,2035,full-base-200,tons,1769395.0,WECC
USENSYS,NWPP,2040,full-base-200,tons,1991843.0,WECC
USENSYS,NWPP,2045,full-base-200,tons,1910744.0,WECC
USENSYS,NWPP,2050,full-base-200,tons,1886218.0,WECC
USENSYS,NYCW,2027,full-base-200,tons,9550252.0,NE
USENSYS,NYCW,2030,full-base-200,tons,2734275.0,NE
USENSYS,NYCW,2035,full-base-200,tons,1202690.0,NE
USENSYS,NYCW,2040,full-base-200,tons,1099103.0,NE
USENSYS,NYCW,2045,full-base-200,tons,1376310.0,NE
USENSYS,NYCW,2050,full-base-200,tons,1444020.0,NE
USENSYS,NYUP,2027,full-base-200,tons,11958367.0,NE
USENSYS,NYUP,2030,full-base-200,tons,3711150.0,NE
USENSYS,NYUP,2035,full-base-200,tons,1603936.0,NE
USENSYS,NYUP,2040,full-base-200,tons,1526881.0,NE
USENSYS,NYUP,2045,full-base-200,tons,1739729.0,NE
USENSYS,NYUP,2050,full-base-200,tons,1782633.0,NE
USENSYS,PJMC,2027,full-base-200,tons,13471631.0,PJM
USENSYS,PJMC,2030,full-base-200,tons,5258976.0,PJM
USENSYS,PJMC,2035,full-base-200,tons,3480990.0,PJM
USENSYS,PJMC,2040,full-base-200,tons,2783016.0,PJM
USENSYS,PJMC,2045,full-base-200,tons,2585354.0,PJM
USENSYS,PJMC,2050,full-base-200,tons,2329757.0,PJM
USENSYS,PJMD,2027,full-base-200,tons,17634197.0,PJM
USENSYS,PJMD,2030,full-base-200,tons,5177585.0,PJM
USENSYS,PJMD,2035,full-base-200,tons,3516292.0,PJM
USENSYS,PJMD,2040,full-base-200,tons,2873572.0,PJM
USENSYS,PJMD,2045,full-base-200,tons,2777703.0,PJM
USENSYS,PJMD,2050,full-base-200,tons,1674515.0,PJM
USENSYS,PJME,2027,full-base-200,tons,78824518.0,PJM
USENSYS,PJME,2030,full-base-200,tons,34171209.0,PJM
USENSYS,PJME,2035,full-base-200,tons,19519767.0,PJM
USENSYS,PJME,2040,full-base-200,tons,14631891.0,PJM
USENSYS,PJME,2045,full-base-200,tons,14614055.0,PJM
USENSYS,PJME,2050,full-base-200,tons,12921805.0,PJM
USENSYS,PJMW,2027,full-base-200,tons,94365024.0,PJM
USENSYS,PJMW,2030,full-base-200,tons,15118631.0,PJM
USENSYS,PJMW,2035,full-base-200,tons,11023825.0,PJM
USENSYS,PJMW,2040,full-base-200,tons,10517291.0,PJM
USENSYS,PJMW,2045,full-base-200,tons,11641349.0,PJM
USENSYS,PJMW,2050,full-base-200,tons,11914762.0,PJM
USENSYS,RMRG,2027,full-base-200,tons,16046111.0,WECC
USENSYS,RMRG,2030,full-base-200,tons,699924.0,WECC
USENSYS,RMRG,2035,full-base-200,tons,479931.0,WECC
USENSYS,RMRG,2040,full-base-200,tons,665610.0,WECC
USENSYS,RMRG,2045,full-base-200,tons,698191.0,WECC
USENSYS,RMRG,2050,full-base-200,tons,533134.0,WECC
USENSYS,SPPC,2027,full-base-200,tons,19515270.0,SPP
USENSYS,SPPC,2030,full-base-200,tons,823712.0,SPP
USENSYS,SPPC,2035,full-base-200,tons,553238.0,SPP
USENSYS,SPPC,2040,full-base-200,tons,479038.0,SPP
USENSYS,SPPC,2045,full-base-200,tons,512937.0,SPP
USENSYS,SPPC,2050,full-base-200,tons,389020.0,SPP
USENSYS,SPPN,2027,full-base-200,tons,8228339.0,SPP
USENSYS,SPPN,2030,full-base-200,tons,282993.0,SPP
USENSYS,SPPN,2035,full-base-200,tons,178017.0,SPP
USENSYS,SPPN,2040,full-base-200,tons,220162.0,SPP
USENSYS,SPPN,2045,full-base-200,tons,255494.0,SPP
USENSYS,SPPN,2050,full-base-200,tons,190251.0,SPP
USENSYS,SPPS,2027,full-base-200,tons,20094836.0,SPP
USENSYS,SPPS,2030,full-base-200,tons,4708361.0,SPP
USENSYS,SPPS,2035,full-base-200,tons,3250099.0,SPP
USENSYS,SPPS,2040,full-base-200,tons,2752166.0,SPP
USENSYS,SPPS,2045,full-base-200,tons,2737312.0,SPP
USENSYS,SPPS,2050,full-base-200,tons,2189535.0,SPP
USENSYS,SRCA,2027,full-base-200,tons,39701285.0,SOU
USENSYS,SRCA,2030,full-base-200,tons,6314760.0,SOU
USENSYS,SRCA,2035,full-base-200,tons,4427961.0,SOU
USENSYS,SRCA,2040,full-base-200,tons,4017240.0,SOU
USENSYS,SRCA,2045,full-base-200,tons,4409374.0,SOU
USENSYS,SRCA,2050,full-base-200,tons,3898951.0,SOU
USENSYS,SRCE,2027,full-base-200,tons,36106611.0,MISO
USENSYS,SRCE,2030,full-base-200,tons,7526056.0,MISO
USENSYS,SRCE,2035,full-base-200,tons,4958009.0,MISO
USENSYS,SRCE,2040,full-base-200,tons,4286345.0,MISO
USENSYS,SRCE,2045,full-base-200,tons,4387749.0,MISO
USENSYS,SRCE,2050,full-base-200,tons,3623419.0,MISO
USENSYS,SRSE,2027,full-base-200,tons,54423731.0,SOU
USENSYS,SRSE,2030,full-base-200,tons,11264245.0,SOU
USENSYS,SRSE,2035,full-base-200,tons,7283345.0,SOU
USENSYS,SRSE,2040,full-base-200,tons,6730418.0,SOU
USENSYS,SRSE,2045,full-base-200,tons,7437671.0,SOU
USENSYS,SRSE,2050,full-base-200,tons,6858136.0,SOU
USENSYS,SRSG,2027,full-base-200,tons,19927478.0,WECC
USENSYS,SRSG,2030,full-base-200,tons,3864542.0,WECC
USENSYS,SRSG,2035,full-base-200,tons,3892427.0,WECC
USENSYS,SRSG,2040,full-base-200,tons,3839928.0,WECC
USENSYS,SRSG,2045,full-base-200,tons,3724771.0,WECC
USENSYS,SRSG,2050,full-base-200,tons,2988056.0,WECC
USENSYS,TRE,2027,full-base-200,tons,70122631.0,TRE
USENSYS,TRE,2030,full-base-200,tons,16517451.0,TRE
USENSYS,TRE,2035,full-base-200,tons,10385129.0,TRE
USENSYS,TRE,2040,full-base-200,tons,9116440.0,TRE
USENSYS,TRE,2045,full-base-200,tons,9654971.0,TRE
USENSYS,TRE,2050,full-base-200,tons,7955187.0,TRE
USENSYS,TREW,2027,full-base-200,tons,7652066.0,TRE
USENSYS,TREW,2030,full-base-200,tons,2857732.0,TRE
USENSYS,TREW,2035,full-base-200,tons,1864471.0,TRE
USENSYS,TREW,2040,full-base-200,tons,1414295.0,TRE
USENSYS,TREW,2045,full-base-200,tons,1344282.0,TRE
USENSYS,TREW,2050,full-base-200,tons,1062728.0,TRE
GenX,BASN,2027,full-base-200-commit,tons,20887700.0,WECC
GenX,CANO,2027,full-base-200-commit,tons,19572300.0,CA
GenX,CASO,2027,full-base-200-commit,tons,20400200.0,CA
GenX,FRCC,2027,full-base-200-commit,tons,75987900.0,SOU
GenX,ISNE,2027,full-base-200-commit,tons,28425500.0,NE
GenX,MISC,2027,full-base-200-commit,tons,42327800.0,MISO
GenX,MISE,2027,full-base-200-commit,tons,30059700.0,MISO
GenX,MISS,2027,full-base-200-commit,tons,49999800.0,MISO
GenX,MISW,2027,full-base-200-commit,tons,43761800.0,MISO
GenX,NWPP,2027,full-base-200-commit,tons,14217800.0,WECC
GenX,NYCW,2027,full-base-200-commit,tons,10787800.0,NE
GenX,NYUP,2027,full-base-200-commit,tons,12866000.0,NE
GenX,PJMC,2027,full-base-200-commit,tons,13230800.0,PJM
GenX,PJMD,2027,full-base-200-commit,tons,17112200.0,PJM
GenX,PJME,2027,full-base-200-commit,tons,76289400.0,PJM
GenX,PJMW,2027,full-base-200-commit,tons,103283000.0,PJM
GenX,RMRG,2027,full-base-200-commit,tons,9888110.0,WECC
GenX,SPPC,2027,full-base-200-commit,tons,19018700.0,SPP
GenX,SPPN,2027,full-base-200-commit,tons,9262210.0,SPP
GenX,SPPS,2027,full-base-200-commit,tons,19043000.0,SPP
GenX,SRCA,2027,full-base-200-commit,tons,38816600.0,SOU
GenX,SRCE,2027,full-base-200-commit,tons,36836000.0,MISO
GenX,SRSE,2027,full-base-200-commit,tons,56000800.0,SOU
GenX,SRSG,2027,full-base-200-commit,tons,20366800.0,WECC
GenX,TRE,2027,full-base-200-commit,tons,77120400.0,TRE
GenX,TREW,2027,full-base-200-commit,tons,7438720.0,TRE
GenX,BASN,2030,full-base-200-commit,tons,3299730.0,WECC
GenX,CANO,2030,full-base-200-commit,tons,4792560.0,CA
GenX,CASO,2030,full-base-200-commit,tons,6981410.0,CA
GenX,FRCC,2030,full-base-200-commit,tons,11212200.0,SOU
GenX,ISNE,2030,full-base-200-commit,tons,9768650.0,NE
GenX,MISC,2030,full-base-200-commit,tons,3544360.0,MISO
GenX,MISE,2030,full-base-200-commit,tons,3912450.0,MISO
GenX,MISS,2030,full-base-200-commit,tons,12913900.0,MISO
GenX,MISW,2030,full-base-200-commit,tons,6236750.0,MISO
GenX,NWPP,2030,full-base-200-commit,tons,1131930.0,WECC
GenX,NYCW,2030,full-base-200-commit,tons,4507340.0,NE
GenX,NYUP,2030,full-base-200-commit,tons,4719700.0,NE
GenX,PJMC,2030,full-base-200-commit,tons,4820970.0,PJM
GenX,PJMD,2030,full-base-200-commit,tons,5168730.0,PJM
GenX,PJME,2030,full-base-200-commit,tons,32186500.0,PJM
GenX,PJMW,2030,full-base-200-commit,tons,15846300.0,PJM
GenX,RMRG,2030,full-base-200-commit,tons,515415.0,WECC
GenX,SPPC,2030,full-base-200-commit,tons,784680.0,SPP
GenX,SPPN,2030,full-base-200-commit,tons,287438.0,SPP
GenX,SPPS,2030,full-base-200-commit,tons,4439460.0,SPP
GenX,SRCA,2030,full-base-200-commit,tons,6100680.0,SOU
GenX,SRCE,2030,full-base-200-commit,tons,7550860.0,MISO
GenX,SRSE,2030,full-base-200-commit,tons,12380000.0,SOU
GenX,SRSG,2030,full-base-200-commit,tons,3400090.0,WECC
GenX,TRE,2030,full-base-200-commit,tons,16897800.0,TRE
GenX,TREW,2030,full-base-200-commit,tons,2604140.0,TRE
GenX,BASN,2035,full-base-200-commit,tons,3209570.0,WECC
GenX,CANO,2035,full-base-200-commit,tons,3271550.0,CA
GenX,CASO,2035,full-base-200-commit,tons,5071430.0,CA
GenX,FRCC,2035,full-base-200-commit,tons,7635760.0,SOU
GenX,ISNE,2035,full-base-200-commit,tons,9641260.0,NE
GenX,MISC,2035,full-base-200-commit,tons,3178160.0,MISO
GenX,MISE,2035,full-base-200-commit,tons,2611650.0,MISO
GenX,MISS,2035,full-base-200-commit,tons,8558190.0,MISO
GenX,MISW,2035,full-base-200-commit,tons,4367010.0,MISO
GenX,NWPP,2035,full-base-200-commit,tons,2206930.0,WECC
GenX,NYCW,2035,full-base-200-commit,tons,2630220.0,NE
GenX,NYUP,2035,full-base-200-commit,tons,3140610.0,NE
GenX,PJMC,2035,full-base-200-commit,tons,3123500.0,PJM
GenX,PJMD,2035,full-base-200-commit,tons,3648920.0,PJM
GenX,PJME,2035,full-base-200-commit,tons,19776400.0,PJM
GenX,PJMW,2035,full-base-200-commit,tons,11651400.0,PJM
GenX,RMRG,2035,full-base-200-commit,tons,393369.0,WECC
GenX,SPPC,2035,full-base-200-commit,tons,530040.0,SPP
GenX,SPPN,2035,full-base-200-commit,tons,221404.0,SPP
GenX,SPPS,2035,full-base-200-commit,tons,3118290.0,SPP
GenX,SRCA,2035,full-base-200-commit,tons,4197740.0,SOU
GenX,SRCE,2035,full-base-200-commit,tons,4921710.0,MISO
GenX,SRSE,2035,full-base-200-commit,tons,7736550.0,SOU
GenX,SRSG,2035,full-base-200-commit,tons,2827590.0,WECC
GenX,TRE,2035,full-base-200-commit,tons,10635200.0,TRE
GenX,TREW,2035,full-base-200-commit,tons,1703780.0,TRE
GenX,BASN,2040,full-base-200-commit,tons,3004020.0,WECC
GenX,CANO,2040,full-base-200-commit,tons,3354660.0,CA
GenX,CASO,2040,full-base-200-commit,tons,4451890.0,CA
GenX,FRCC,2040,full-base-200-commit,tons,6470120.0,SOU
GenX,ISNE,2040,full-base-200-commit,tons,9489720.0,NE
GenX,MISC,2040,full-base-200-commit,tons,2989150.0,MISO
GenX,MISE,2040,full-base-200-commit,tons,2307540.0,MISO
GenX,MISS,2040,full-base-200-commit,tons,6983110.0,MISO
GenX,MISW,2040,full-base-200-commit,tons,3768120.0,MISO
GenX,NWPP,2040,full-base-200-commit,tons,2140830.0,WECC
GenX,NYCW,2040,full-base-200-commit,tons,1868880.0,NE
GenX,NYUP,2040,full-base-200-commit,tons,2320770.0,NE
GenX,PJMC,2040,full-base-200-commit,tons,2521220.0,PJM
GenX,PJMD,2040,full-base-200-commit,tons,2871430.0,PJM
GenX,PJME,2040,full-base-200-commit,tons,14483100.0,PJM
GenX,PJMW,2040,full-base-200-commit,tons,10782000.0,PJM
GenX,RMRG,2040,full-base-200-commit,tons,456115.0,WECC
GenX,SPPC,2040,full-base-200-commit,tons,431918.0,SPP
GenX,SPPN,2040,full-base-200-commit,tons,211567.0,SPP
GenX,SPPS,2040,full-base-200-commit,tons,2631180.0,SPP
GenX,SRCA,2040,full-base-200-commit,tons,3645980.0,SOU
GenX,SRCE,2040,full-base-200-commit,tons,3898150.0,MISO
GenX,SRSE,2040,full-base-200-commit,tons,6370690.0,SOU
GenX,SRSG,2040,full-base-200-commit,tons,2691880.0,WECC
GenX,TRE,2040,full-base-200-commit,tons,7937670.0,TRE
GenX,TREW,2040,full-base-200-commit,tons,1319060.0,TRE
GenX,BASN,2045,full-base-200-commit,tons,2911600.0,WECC
GenX,CANO,2045,full-base-200-commit,tons,3448040.0,CA
GenX,CASO,2045,full-base-200-commit,tons,4409710.0,CA
GenX,FRCC,2045,full-base-200-commit,tons,6780820.0,SOU
GenX,ISNE,2045,full-base-200-commit,tons,9901530.0,NE
GenX,MISC,2045,full-base-200-commit,tons,3149980.0,MISO
GenX,MISE,2045,full-base-200-commit,tons,2485400.0,MISO
GenX,MISS,2045,full-base-200-commit,tons,6942220.0,MISO
GenX,MISW,2045,full-base-200-commit,tons,3813080.0,MISO
GenX,NWPP,2045,full-base-200-commit,tons,2179580.0,WECC
GenX,NYCW,2045,full-base-200-commit,tons,1697720.0,NE
GenX,NYUP,2045,full-base-200-commit,tons,2350510.0,NE
GenX,PJMC,2045,full-base-200-commit,tons,2364320.0,PJM
GenX,PJMD,2045,full-base-200-commit,tons,2571200.0,PJM
GenX,PJME,2045,full-base-200-commit,tons,13331100.0,PJM
GenX,PJMW,2045,full-base-200-commit,tons,12051700.0,PJM
GenX,RMRG,2045,full-base-200-commit,tons,431176.0,WECC
GenX,SPPC,2045,full-base-200-commit,tons,421457.0,SPP
GenX,SPPN,2045,full-base-200-commit,tons,236744.0,SPP
GenX,SPPS,2045,full-base-200-commit,tons,2539450.0,SPP
GenX,SRCA,2045,full-base-200-commit,tons,3865560.0,SOU
GenX,SRCE,2045,full-base-200-commit,tons,3999930.0,MISO
GenX,SRSE,2045,full-base-200-commit,tons,6547760.0,SOU
GenX,SRSG,2045,full-base-200-commit,tons,2389230.0,WECC
GenX,TRE,2045,full-base-200-commit,tons,8488940.0,TRE
GenX,TREW,2045,full-base-200-commit,tons,1232920.0,TRE
GenX,BASN,2050,full-base-200-commit,tons,2579200.0,WECC
GenX,CANO,2050,full-base-200-commit,tons,3149800.0,CA
GenX,CASO,2050,full-base-200-commit,tons,4014410.0,CA
GenX,FRCC,2050,full-base-200-commit,tons,6313000.0,SOU
GenX,ISNE,2050,full-base-200-commit,tons,9350750.0,NE
GenX,MISC,2050,full-base-200-commit,tons,2978490.0,MISO
GenX,MISE,2050,full-base-200-commit,tons,2790260.0,MISO
GenX,MISS,2050,full-base-200-commit,tons,6112300.0,MISO
GenX,MISW,2050,full-base-200-commit,tons,3370830.0,MISO
GenX,NWPP,2050,full-base-200-commit,tons,2147530.0,WECC
GenX,NYCW,2050,full-base-200-commit,tons,1637930.0,NE
GenX,NYUP,2050,full-base-200-commit,tons,2450470.0,NE
GenX,PJMC,2050,full-base-200-commit,tons,2132180.0,PJM
GenX,PJMD,2050,full-base-200-commit,tons,1918930.0,PJM
GenX,PJME,2050,full-base-200-commit,tons,11867000.0,PJM
GenX,PJMW,2050,full-base-200-commit,tons,11927300.0,PJM
GenX,RMRG,2050,full-base-200-commit,tons,438947.0,WECC
GenX,SPPC,2050,full-base-200-commit,tons,440462.0,SPP
GenX,SPPN,2050,full-base-200-commit,tons,240000.0,SPP
GenX,SPPS,2050,full-base-200-commit,tons,2251000.0,SPP
GenX,SRCA,2050,full-base-200-commit,tons,3660990.0,SOU
GenX,SRCE,2050,full-base-200-commit,tons,3725940.0,MISO
GenX,SRSE,2050,full-base-200-commit,tons,5814600.0,SOU
GenX,SRSG,2050,full-base-200-commit,tons,2116660.0,WECC
GenX,TRE,2050,full-base-200-commit,tons,7695650.0,TRE
GenX,TREW,2050,full-base-200-commit,tons,1177110.0,TRE
SWITCH,BASN,2027,full-base-200-commit,kg,27047275.68,WECC
SWITCH,CANO,2027,full-base-200-commit,kg,19776158.255,CA
SWITCH,CASO,2027,full-base-200-commit,kg,20536557.94,CA
SWITCH,FRCC,2027,full-base-200-commit,kg,75156203.504,SOU
SWITCH,ISNE,2027,full-base-200-commit,kg,29085833.348,NE
SWITCH,MISC,2027,full-base-200-commit,kg,38363631.774,MISO
SWITCH,MISE,2027,full-base-200-commit,kg,32941980.687,MISO
SWITCH,MISS,2027,full-base-200-commit,kg,52062430.937,MISO
SWITCH,MISW,2027,full-base-200-commit,kg,44337366.817,MISO
SWITCH,NWPP,2027,full-base-200-commit,kg,16263472.421,WECC
SWITCH,NYCW,2027,full-base-200-commit,kg,9322423.034,NE
SWITCH,NYUP,2027,full-base-200-commit,kg,12110308.734,NE
SWITCH,PJMC,2027,full-base-200-commit,kg,13313736.885,PJM
SWITCH,PJMD,2027,full-base-200-commit,kg,17660779.036,PJM
SWITCH,PJME,2027,full-base-200-commit,kg,79205664.412,PJM
SWITCH,PJMW,2027,full-base-200-commit,kg,93649949.622,PJM
SWITCH,RMRG,2027,full-base-200-commit,kg,16516482.621,WECC
SWITCH,SPPC,2027,full-base-200-commit,kg,19650355.403,SPP
SWITCH,SPPN,2027,full-base-200-commit,kg,8383911.22,SPP
SWITCH,SPPS,2027,full-base-200-commit,kg,20243710.524,SPP
SWITCH,SRCA,2027,full-base-200-commit,kg,39249533.796,SOU
SWITCH,SRCE,2027,full-base-200-commit,kg,35774589.23,MISO
SWITCH,SRSE,2027,full-base-200-commit,kg,53040361.464,SOU
SWITCH,SRSG,2027,full-base-200-commit,kg,21340712.411,WECC
SWITCH,TRE,2027,full-base-200-commit,kg,70513072.903,TRE
SWITCH,TREW,2027,full-base-200-commit,kg,7453497.345,TRE
SWITCH,BASN,2030,full-base-200-commit,kg,3458977.067,WECC
SWITCH,CANO,2030,full-base-200-commit,kg,5066017.11,CA
SWITCH,CASO,2030,full-base-200-commit,kg,7438634.541,CA
SWITCH,FRCC,2030,full-base-200-commit,kg,11020314.856,SOU
SWITCH,ISNE,2030,full-base-200-commit,kg,10014119.29,NE
SWITCH,MISC,2030,full-base-200-commit,kg,3820794.033,MISO
SWITCH,MISE,2030,full-base-200-commit,kg,3291393.957,MISO
SWITCH,MISS,2030,full-base-200-commit,kg,12437491.22,MISO
SWITCH,MISW,2030,full-base-200-commit,kg,6568675.573,MISO
SWITCH,NWPP,2030,full-base-200-commit,kg,968672.938,WECC
SWITCH,NYCW,2030,full-base-200-commit,kg,3536165.847,NE
SWITCH,NYUP,2030,full-base-200-commit,kg,3899915.251,NE
SWITCH,PJMC,2030,full-base-200-commit,kg,5196544.393,PJM
SWITCH,PJMD,2030,full-base-200-commit,kg,4921826.439,PJM
SWITCH,PJME,2030,full-base-200-commit,kg,35167444.057,PJM
SWITCH,PJMW,2030,full-base-200-commit,kg,14868184.45,PJM
SWITCH,RMRG,2030,full-base-200-commit,kg,724299.851,WECC
SWITCH,SPPC,2030,full-base-200-commit,kg,830813.068,SPP
SWITCH,SPPN,2030,full-base-200-commit,kg,292361.742,SPP
SWITCH,SPPS,2030,full-base-200-commit,kg,4672515.289,SPP
SWITCH,SRCA,2030,full-base-200-commit,kg,6569604.445,SOU
SWITCH,SRCE,2030,full-base-200-commit,kg,7435614.434,MISO
SWITCH,SRSE,2030,full-base-200-commit,kg,10883017.459,SOU
SWITCH,SRSG,2030,full-base-200-commit,kg,3824740.11,WECC
SWITCH,TRE,2030,full-base-200-commit,kg,16294899.48,TRE
SWITCH,TREW,2030,full-base-200-commit,kg,2796963.1,TRE
SWITCH,BASN,2035,full-base-200-commit,kg,3251917.611,WECC
SWITCH,CANO,2035,full-base-200-commit,kg,2829541.85,CA
SWITCH,CASO,2035,full-base-200-commit,kg,4926661.261,CA
SWITCH,FRCC,2035,full-base-200-commit,kg,8765368.695,SOU
SWITCH,ISNE,2035,full-base-200-commit,kg,11713425.253,NE
SWITCH,MISC,2035,full-base-200-commit,kg,3131149.321,MISO
SWITCH,MISE,2035,full-base-200-commit,kg,2206476.922,MISO
SWITCH,MISS,2035,full-base-200-commit,kg,8117576.909,MISO
SWITCH,MISW,2035,full-base-200-commit,kg,4550424.458,MISO
SWITCH,NWPP,2035,full-base-200-commit,kg,1755514.865,WECC
SWITCH,NYCW,2035,full-base-200-commit,kg,1541682.184,NE
SWITCH,NYUP,2035,full-base-200-commit,kg,2182970.829,NE
SWITCH,PJMC,2035,full-base-200-commit,kg,3371192.702,PJM
SWITCH,PJMD,2035,full-base-200-commit,kg,3637364.668,PJM
SWITCH,PJME,2035,full-base-200-commit,kg,21466400.435,PJM
SWITCH,PJMW,2035,full-base-200-commit,kg,10890135.928,PJM
SWITCH,RMRG,2035,full-base-200-commit,kg,483832.499,WECC
SWITCH,SPPC,2035,full-base-200-commit,kg,549162.875,SPP
SWITCH,SPPN,2035,full-base-200-commit,kg,183232.741,SPP
SWITCH,SPPS,2035,full-base-200-commit,kg,3139105.727,SPP
SWITCH,SRCA,2035,full-base-200-commit,kg,4367122.524,SOU
SWITCH,SRCE,2035,full-base-200-commit,kg,4791218.227,MISO
SWITCH,SRSE,2035,full-base-200-commit,kg,6811860.457,SOU
SWITCH,SRSG,2035,full-base-200-commit,kg,3735911.291,WECC
SWITCH,TRE,2035,full-base-200-commit,kg,9824355.76,TRE
SWITCH,TREW,2035,full-base-200-commit,kg,1776394.023,TRE
SWITCH,BASN,2040,full-base-200-commit,kg,3467819.983,WECC
SWITCH,CANO,2040,full-base-200-commit,kg,3791254.185,CA
SWITCH,CASO,2040,full-base-200-commit,kg,4816250.771,CA
