case,planning_year,tech_type,agg_zone,end_value
20-week-myopic-current-policy,2050,Hydrogen,WECC,312.0
20-week-myopic-current-policy,2050,Natural Gas CC,CA,47103.8
20-week-myopic-current-policy,2050,Natural Gas CC,MISO,141896.0
20-week-myopic-current-policy,2050,Natural Gas CC,NE,42737.5
20-week-myopic-current-policy,2050,Natural Gas CC,PJM,111891.5
20-week-myopic-current-policy,2050,Natural Gas CC,SOU,117946.8
20-week-myopic-current-policy,2050,Natural Gas CC,SPP,20589.2
20-week-myopic-current-policy,2050,Natural Gas CC,TRE,69120.5
20-week-myopic-current-policy,2050,Natural Gas CC,WECC,78633.2
20-week-myopic-current-policy,2050,Natural Gas CT,CA,8337.8
20-week-myopic-current-policy,2050,Natural Gas CT,MISO,20391.0
20-week-myopic-current-policy,2050,Natural Gas CT,NE,7828.2
20-week-myopic-current-policy,2050,Natural Gas CT,PJM,20434.0
20-week-myopic-current-policy,2050,Natural Gas CT,SOU,19797.8
20-week-myopic-current-policy,2050,Natural Gas CT,SPP,7952.2
20-week-myopic-current-policy,2050,Natural Gas CT,TRE,6938.2
20-week-myopic-current-policy,2050,Natural Gas CT,WECC,8245.5
20-week-myopic-current-policy,2050,Nuclear,CA,4.0
20-week-myopic-current-policy,2050,Nuclear,MISO,19684.8
20-week-myopic-current-policy,2050,Nuclear,NE,5504.2
20-week-myopic-current-policy,2050,Nuclear,PJM,32740.0
20-week-myopic-current-policy,2050,Nuclear,SOU,23868.5
20-week-myopic-current-policy,2050,Nuclear,SPP,2023.5
20-week-myopic-current-policy,2050,Nuclear,TRE,5109.8
20-week-myopic-current-policy,2050,Nuclear,WECC,5167.0
20-week-myopic-current-policy,2050,Solar,CA,62967.0
20-week-myopic-current-policy,2050,Solar,MISO,104649.8
20-week-myopic-current-policy,2050,Solar,NE,54164.2
20-week-myopic-current-policy,2050,Solar,PJM,75267.8
20-week-myopic-current-policy,2050,Solar,SOU,121840.2
20-week-myopic-current-policy,2050,Solar,SPP,27108.5
20-week-myopic-current-policy,2050,Solar,TRE,40993.8
20-week-myopic-current-policy,2050,Solar,WECC,89786.2
20-week-myopic-current-policy,2050,Wind,CA,568.2
20-week-myopic-current-policy,2050,Wind,MISO,97074.2
20-week-myopic-current-policy,2050,Wind,NE,50793.0
20-week-myopic-current-policy,2050,Wind,PJM,46924.0
20-week-myopic-current-policy,2050,Wind,SOU,21531.2
20-week-myopic-current-policy,2050,Wind,SPP,71704.2
20-week-myopic-current-policy,2050,Wind,TRE,66284.0
20-week-myopic-current-policy,2050,Wind,WECC,86696.2
full-base-1000,2027,Battery,CA,11551.0
full-base-1000,2027,Battery,MISO,202.2
full-base-1000,2027,Battery,NE,563.0
full-base-1000,2027,Battery,PJM,320.8
full-base-1000,2027,Battery,SOU,867.2
full-base-1000,2027,Battery,SPP,228.2
full-base-1000,2027,Battery,TRE,4700.0
full-base-1000,2027,Battery,WECC,3386.0
full-base-1000,2027,CCS,CA,0.0
full-base-1000,2027,CCS,MISO,0.0
full-base-1000,2027,CCS,NE,
full-base-1000,2027,CCS,PJM,0.0
full-base-1000,2027,CCS,SOU,0.0
full-base-1000,2027,CCS,SPP,0.0
full-base-1000,2027,CCS,TRE,0.0
full-base-1000,2027,CCS,WECC,0.0
full-base-1000,2027,Coal,CA,0.0
full-base-1000,2027,Coal,MISO,47060.5
full-base-1000,2027,Coal,NE,330.0
full-base-1000,2027,Coal,PJM,32620.2
full-base-1000,2027,Coal,SOU,27707.8
full-base-1000,2027,Coal,SPP,19924.8
full-base-1000,2027,Coal,TRE,12947.2
full-base-1000,2027,Coal,WECC,16354.0
full-base-1000,2027,Distributed Solar,CA,11430.5
full-base-1000,2027,Distributed Solar,MISO,5247.0
full-base-1000,2027,Distributed Solar,NE,5987.0
full-base-1000,2027,Distributed Solar,PJM,9884.5
full-base-1000,2027,Distributed Solar,SOU,5463.5
full-base-1000,2027,Distributed Solar,SPP,1242.0
full-base-1000,2027,Distributed Solar,TRE,2996.5
full-base-1000,2027,Distributed Solar,WECC,5470.0
full-base-1000,2027,Geothermal,CA,24.0
full-base-1000,2027,Geothermal,MISO,
full-base-1000,2027,Geothermal,NE,
full-base-1000,2027,Geothermal,PJM,
full-base-1000,2027,Geothermal,SOU,
full-base-1000,2027,Geothermal,SPP,
full-base-1000,2027,Geothermal,TRE,
full-base-1000,2027,Geothermal,WECC,689.2
full-base-1000,2027,Hydro,CA,12381.8
full-base-1000,2027,Hydro,MISO,10569.2
full-base-1000,2027,Hydro,NE,8269.2
full-base-1000,2027,Hydro,PJM,8031.2
full-base-1000,2027,Hydro,SOU,10017.2
full-base-1000,2027,Hydro,SPP,5143.5
full-base-1000,2027,Hydro,TRE,497.0
full-base-1000,2027,Hydro,WECC,39597.0
full-base-1000,2027,Hydrogen,CA,0.0
full-base-1000,2027,Hydrogen,MISO,0.0
full-base-1000,2027,Hydrogen,NE,0.5
full-base-1000,2027,Hydrogen,PJM,0.0
full-base-1000,2027,Hydrogen,SOU,0.0
full-base-1000,2027,Hydrogen,SPP,0.0
full-base-1000,2027,Hydrogen,TRE,0.0
full-base-1000,2027,Hydrogen,WECC,0.0
full-base-1000,2027,Natural Gas CC,CA,20984.5
full-base-1000,2027,Natural Gas CC,MISO,51509.0
full-base-1000,2027,Natural Gas CC,NE,28032.8
full-base-1000,2027,Natural Gas CC,PJM,59221.8
full-base-1000,2027,Natural Gas CC,SOU,64488.8
full-base-1000,2027,Natural Gas CC,SPP,11494.0
full-base-1000,2027,Natural Gas CC,TRE,41427.5
full-base-1000,2027,Natural Gas CC,WECC,30819.5
full-base-1000,2027,Natural Gas CT,CA,11093.2
full-base-1000,2027,Natural Gas CT,MISO,32943.8
full-base-1000,2027,Natural Gas CT,NE,3929.2
full-base-1000,2027,Natural Gas CT,PJM,29857.5
full-base-1000,2027,Natural Gas CT,SOU,32012.5
full-base-1000,2027,Natural Gas CT,SPP,9915.5
full-base-1000,2027,Natural Gas CT,TRE,10282.2
full-base-1000,2027,Natural Gas CT,WECC,10188.8
full-base-1000,2027,Nuclear,CA,0.0
full-base-1000,2027,Nuclear,MISO,20289.2
full-base-1000,2027,Nuclear,NE,6705.8
full-base-1000,2027,Nuclear,PJM,33761.0
full-base-1000,2027,Nuclear,SOU,23924.0
full-base-1000,2027,Nuclear,SPP,2019.8
full-base-1000,2027,Nuclear,TRE,5120.0
full-base-1000,2027,Nuclear,WECC,5172.0
full-base-1000,2027,Solar,CA,20134.2
full-base-1000,2027,Solar,MISO,12401.8
full-base-1000,2027,Solar,NE,4583.8
full-base-1000,2027,Solar,PJM,11475.2
full-base-1000,2027,Solar,SOU,24608.2
full-base-1000,2027,Solar,SPP,577.0
full-base-1000,2027,Solar,TRE,22384.8
full-base-1000,2027,Solar,WECC,19666.8
full-base-1000,2027,Wind,CA,5500.0
full-base-1000,2027,Wind,MISO,77568.5
full-base-1000,2027,Wind,NE,7135.5
full-base-1000,2027,Wind,PJM,21150.2
full-base-1000,2027,Wind,SOU,1457.0
full-base-1000,2027,Wind,SPP,49705.8
full-base-1000,2027,Wind,TRE,56907.0
full-base-1000,2027,Wind,WECC,53343.8
full-base-1000,2030,Battery,CA,11548.2
full-base-1000,2030,Battery,MISO,212.2
full-base-1000,2030,Battery,NE,568.2
full-base-1000,2030,Battery,PJM,212.2
full-base-1000,2030,Battery,SOU,872.5
full-base-1000,2030,Battery,SPP,235.0
full-base-1000,2030,Battery,TRE,4704.5
full-base-1000,2030,Battery,WECC,3388.5
full-base-1000,2030,CCS,CA,5651.8
full-base-1000,2030,CCS,MISO,13035.0
full-base-1000,2030,CCS,NE,
full-base-1000,2030,CCS,PJM,18732.8
full-base-1000,2030,CCS,SOU,28276.2
full-base-1000,2030,CCS,SPP,13.5
full-base-1000,2030,CCS,TRE,8584.2
full-base-1000,2030,CCS,WECC,9.0
full-base-1000,2030,Coal,CA,0.0
full-base-1000,2030,Coal,MISO,42624.8
full-base-1000,2030,Coal,NE,329.2
full-base-1000,2030,Coal,PJM,28364.8
full-base-1000,2030,Coal,SOU,26560.8
full-base-1000,2030,Coal,SPP,18690.0
full-base-1000,2030,Coal,TRE,10704.0
full-base-1000,2030,Coal,WECC,14828.8
full-base-1000,2030,Distributed Solar,CA,13601.5
full-base-1000,2030,Distributed Solar,MISO,9889.0
full-base-1000,2030,Distributed Solar,NE,7471.0
full-base-1000,2030,Distributed Solar,PJM,15935.5
full-base-1000,2030,Distributed Solar,SOU,9721.8
full-base-1000,2030,Distributed Solar,SPP,2341.0
full-base-1000,2030,Distributed Solar,TRE,5818.5
full-base-1000,2030,Distributed Solar,WECC,7745.5
full-base-1000,2030,Geothermal,CA,24.0
full-base-1000,2030,Geothermal,MISO,
full-base-1000,2030,Geothermal,NE,
full-base-1000,2030,Geothermal,PJM,
full-base-1000,2030,Geothermal,SOU,
full-base-1000,2030,Geothermal,SPP,
full-base-1000,2030,Geothermal,TRE,
full-base-1000,2030,Geothermal,WECC,630.0
full-base-1000,2030,Hydro,CA,12141.2
full-base-1000,2030,Hydro,MISO,10320.0
full-base-1000,2030,Hydro,NE,7844.5
full-base-1000,2030,Hydro,PJM,7699.5
full-base-1000,2030,Hydro,SOU,9472.8
full-base-1000,2030,Hydro,SPP,5143.5
full-base-1000,2030,Hydro,TRE,497.0
full-base-1000,2030,Hydro,WECC,39382.2
full-base-1000,2030,Hydrogen,CA,2.5
full-base-1000,2030,Hydrogen,MISO,10.0
full-base-1000,2030,Hydrogen,NE,6.0
full-base-1000,2030,Hydrogen,PJM,6.5
full-base-1000,2030,Hydrogen,SOU,6.0
full-base-1000,2030,Hydrogen,SPP,6.0
full-base-1000,2030,Hydrogen,TRE,4.0
full-base-1000,2030,Hydrogen,WECC,8.0
full-base-1000,2030,Natural Gas CC,CA,20964.5
full-base-1000,2030,Natural Gas CC,MISO,51158.5
full-base-1000,2030,Natural Gas CC,NE,29039.0
full-base-1000,2030,Natural Gas CC,PJM,59224.2
full-base-1000,2030,Natural Gas CC,SOU,63232.2
full-base-1000,2030,Natural Gas CC,SPP,11495.5
full-base-1000,2030,Natural Gas CC,TRE,41349.2
full-base-1000,2030,Natural Gas CC,WECC,30728.8
full-base-1000,2030,Natural Gas CT,CA,11088.2
full-base-1000,2030,Natural Gas CT,MISO,32251.0
full-base-1000,2030,Natural Gas CT,NE,3930.5
full-base-1000,2030,Natural Gas CT,PJM,29859.5
full-base-1000,2030,Natural Gas CT,SOU,31884.5
full-base-1000,2030,Natural Gas CT,SPP,9725.8
full-base-1000,2030,Natural Gas CT,TRE,10217.5
full-base-1000,2030,Natural Gas CT,WECC,10054.5
full-base-1000,2030,Nuclear,CA,0.5
full-base-1000,2030,Nuclear,MISO,20290.5
full-base-1000,2030,Nuclear,NE,6706.2
full-base-1000,2030,Nuclear,PJM,33761.8
full-base-1000,2030,Nuclear,SOU,23924.8
full-base-1000,2030,Nuclear,SPP,2020.5
full-base-1000,2030,Nuclear,TRE,5120.5
full-base-1000,2030,Nuclear,WECC,5173.0
full-base-1000,2030,Solar,CA,39945.2
full-base-1000,2030,Solar,MISO,70317.0
full-base-1000,2030,Solar,NE,15020.8
full-base-1000,2030,Solar,PJM,74352.5
full-base-1000,2030,Solar,SOU,76864.5
full-base-1000,2030,Solar,SPP,13506.8
full-base-1000,2030,Solar,TRE,31333.0
full-base-1000,2030,Solar,WECC,42139.8
full-base-1000,2030,Wind,CA,6412.5
full-base-1000,2030,Wind,MISO,132437.0
full-base-1000,2030,Wind,NE,32950.2
full-base-1000,2030,Wind,PJM,41190.2
full-base-1000,2030,Wind,SOU,25600.0
full-base-1000,2030,Wind,SPP,97831.0
full-base-1000,2030,Wind,TRE,83787.5
full-base-1000,2030,Wind,WECC,95590.8
full-base-1000,2035,Battery,CA,11105.8
full-base-1000,2035,Battery,MISO,225.5
full-base-1000,2035,Battery,NE,3338.8
full-base-1000,2035,Battery,PJM,184.2
full-base-1000,2035,Battery,SOU,855.2
full-base-1000,2035,Battery,SPP,242.0
full-base-1000,2035,Battery,TRE,4546.8
full-base-1000,2035,Battery,WECC,3358.2
full-base-1000,2035,CCS,CA,17808.8
full-base-1000,2035,CCS,MISO,44101.0
full-base-1000,2035,CCS,NE,
full-base-1000,2035,CCS,PJM,46395.5
full-base-1000,2035,CCS,SOU,47436.5
full-base-1000,2035,CCS,SPP,40.0
full-base-1000,2035,CCS,TRE,20930.2
full-base-1000,2035,CCS,WECC,432.2
full-base-1000,2035,Coal,CA,0.0
full-base-1000,2035,Coal,MISO,37354.5
full-base-1000,2035,Coal,NE,0.0
full-base-1000,2035,Coal,PJM,21701.8
full-base-1000,2035,Coal,SOU,22442.8
full-base-1000,2035,Coal,SPP,17743.5
full-base-1000,2035,Coal,TRE,10704.0
full-base-1000,2035,Coal,WECC,12112.5
full-base-1000,2035,Distributed Solar,CA,15741.0
full-base-1000,2035,Distributed Solar,MISO,16446.5
full-base-1000,2035,Distributed Solar,NE,8693.0
full-base-1000,2035,Distributed Solar,PJM,20116.0
full-base-1000,2035,Distributed Solar,SOU,13536.5
full-base-1000,2035,Distributed Solar,SPP,3750.0
full-base-1000,2035,Distributed Solar,TRE,8597.0
full-base-1000,2035,Distributed Solar,WECC,9887.0
full-base-1000,2035,Geothermal,CA,24.0
full-base-1000,2035,Geothermal,MISO,
full-base-1000,2035,Geothermal,NE,
full-base-1000,2035,Geothermal,PJM,
full-base-1000,2035,Geothermal,SOU,
full-base-1000,2035,Geothermal,SPP,
full-base-1000,2035,Geothermal,TRE,
full-base-1000,2035,Geothermal,WECC,598.5
full-base-1000,2035,Hydro,CA,12056.5
full-base-1000,2035,Hydro,MISO,10038.5
full-base-1000,2035,Hydro,NE,7790.2
full-base-1000,2035,Hydro,PJM,7480.0
full-base-1000,2035,Hydro,SOU,9395.0
full-base-1000,2035,Hydro,SPP,5127.5
full-base-1000,2035,Hydro,TRE,491.5
full-base-1000,2035,Hydro,WECC,39202.0
full-base-1000,2035,Hydrogen,CA,3.0
full-base-1000,2035,Hydrogen,MISO,10.0
full-base-1000,2035,Hydrogen,NE,11.8
full-base-1000,2035,Hydrogen,PJM,7.5
full-base-1000,2035,Hydrogen,SOU,6.0
full-base-1000,2035,Hydrogen,SPP,6.0
full-base-1000,2035,Hydrogen,TRE,4.0
full-base-1000,2035,Hydrogen,WECC,8.0
full-base-1000,2035,Natural Gas CC,CA,20963.5
full-base-1000,2035,Natural Gas CC,MISO,50818.8
full-base-1000,2035,Natural Gas CC,NE,37656.5
full-base-1000,2035,Natural Gas CC,PJM,58630.8
full-base-1000,2035,Natural Gas CC,SOU,62047.5
full-base-1000,2035,Natural Gas CC,SPP,11205.5
full-base-1000,2035,Natural Gas CC,TRE,40025.5
full-base-1000,2035,Natural Gas CC,WECC,29610.5
full-base-1000,2035,Natural Gas CT,CA,10555.5
full-base-1000,2035,Natural Gas CT,MISO,31446.2
full-base-1000,2035,Natural Gas CT,NE,3938.0
full-base-1000,2035,Natural Gas CT,PJM,29810.5
full-base-1000,2035,Natural Gas CT,SOU,31881.5
full-base-1000,2035,Natural Gas CT,SPP,9392.0
full-base-1000,2035,Natural Gas CT,TRE,9934.2
full-base-1000,2035,Natural Gas CT,WECC,9314.0
full-base-1000,2035,Nuclear,CA,0.5
full-base-1000,2035,Nuclear,MISO,20290.5
full-base-1000,2035,Nuclear,NE,6706.0
full-base-1000,2035,Nuclear,PJM,33761.8
full-base-1000,2035,Nuclear,SOU,23924.8
full-base-1000,2035,Nuclear,SPP,2020.5
full-base-1000,2035,Nuclear,TRE,5120.5
full-base-1000,2035,Nuclear,WECC,5173.0
full-base-1000,2035,Solar,CA,49185.2
full-base-1000,2035,Solar,MISO,91102.0
full-base-1000,2035,Solar,NE,23126.5
full-base-1000,2035,Solar,PJM,104215.5
full-base-1000,2035,Solar,SOU,102586.8
full-base-1000,2035,Solar,SPP,25233.8
full-base-1000,2035,Solar,TRE,44587.8
full-base-1000,2035,Solar,WECC,66709.2
full-base-1000,2035,Wind,CA,6354.2
full-base-1000,2035,Wind,MISO,139181.8
full-base-1000,2035,Wind,NE,41812.5
full-base-1000,2035,Wind,PJM,44887.2
full-base-1000,2035,Wind,SOU,27429.8
full-base-1000,2035,Wind,SPP,110097.2
full-base-1000,2035,Wind,TRE,92375.2
full-base-1000,2035,Wind,WECC,119817.8
full-base-1000,2040,Battery,CA,4632.8
full-base-1000,2040,Battery,MISO,456.5
full-base-1000,2040,Battery,NE,9442.2
full-base-1000,2040,Battery,PJM,2930.0
full-base-1000,2040,Battery,SOU,2450.2
full-base-1000,2040,Battery,SPP,221.0
full-base-1000,2040,Battery,TRE,133.0
full-base-1000,2040,Battery,WECC,4394.0
full-base-1000,2040,CCS,CA,26870.5
full-base-1000,2040,CCS,MISO,66995.5
full-base-1000,2040,CCS,NE,
full-base-1000,2040,CCS,PJM,69000.0
full-base-1000,2040,CCS,SOU,62353.0
full-base-1000,2040,CCS,SPP,161.7
full-base-1000,2040,CCS,TRE,30585.5
full-base-1000,2040,CCS,WECC,8476.5
full-base-1000,2040,Coal,CA,0.0
full-base-1000,2040,Coal,MISO,27607.5
full-base-1000,2040,Coal,NE,0.0
full-base-1000,2040,Coal,PJM,8107.5
full-base-1000,2040,Coal,SOU,12969.5
full-base-1000,2040,Coal,SPP,14090.8
full-base-1000,2040,Coal,TRE,10704.0
full-base-1000,2040,Coal,WECC,8728.0
full-base-1000,2040,Distributed Solar,CA,16402.5
full-base-1000,2040,Distributed Solar,MISO,18451.5
full-base-1000,2040,Distributed Solar,NE,8822.0
full-base-1000,2040,Distributed Solar,PJM,20874.5
full-base-1000,2040,Distributed Solar,SOU,14990.5
full-base-1000,2040,Distributed Solar,SPP,4437.0
full-base-1000,2040,Distributed Solar,TRE,8864.0
full-base-1000,2040,Distributed Solar,WECC,10178.5
full-base-1000,2040,Geothermal,CA,24.0
full-base-1000,2040,Geothermal,MISO,
full-base-1000,2040,Geothermal,NE,
full-base-1000,2040,Geothermal,PJM,
full-base-1000,2040,Geothermal,SOU,
full-base-1000,2040,Geothermal,SPP,
full-base-1000,2040,Geothermal,TRE,
full-base-1000,2040,Geothermal,WECC,372.0
full-base-1000,2040,Hydro,CA,12053.5
full-base-1000,2040,Hydro,MISO,9436.5
full-base-1000,2040,Hydro,NE,7720.0
full-base-1000,2040,Hydro,PJM,7219.5
full-base-1000,2040,Hydro,SOU,9394.2
full-base-1000,2040,Hydro,SPP,4997.2
full-base-1000,2040,Hydro,TRE,446.0
full-base-1000,2040,Hydro,WECC,37659.2
full-base-1000,2040,Hydrogen,CA,6.5
full-base-1000,2040,Hydrogen,MISO,20.0
full-base-1000,2040,Hydrogen,NE,3474.2
full-base-1000,2040,Hydrogen,PJM,15.0
full-base-1000,2040,Hydrogen,SOU,12.5
full-base-1000,2040,Hydrogen,SPP,13.0
full-base-1000,2040,Hydrogen,TRE,8.5
full-base-1000,2040,Hydrogen,WECC,22.5
full-base-1000,2040,Natural Gas CC,CA,20846.0
full-base-1000,2040,Natural Gas CC,MISO,50776.8
full-base-1000,2040,Natural Gas CC,NE,37563.0
full-base-1000,2040,Natural Gas CC,PJM,58568.8
full-base-1000,2040,Natural Gas CC,SOU,61471.0
full-base-1000,2040,Natural Gas CC,SPP,10924.2
full-base-1000,2040,Natural Gas CC,TRE,39372.5
full-base-1000,2040,Natural Gas CC,WECC,28854.8
full-base-1000,2040,Natural Gas CT,CA,8896.8
full-base-1000,2040,Natural Gas CT,MISO,30809.2
full-base-1000,2040,Natural Gas CT,NE,3887.0
full-base-1000,2040,Natural Gas CT,PJM,28695.0
full-base-1000,2040,Natural Gas CT,SOU,31647.8
full-base-1000,2040,Natural Gas CT,SPP,9004.8
full-base-1000,2040,Natural Gas CT,TRE,8011.5
full-base-1000,2040,Natural Gas CT,WECC,9229.2
full-base-1000,2040,Nuclear,CA,1.0
full-base-1000,2040,Nuclear,MISO,20290.5
full-base-1000,2040,Nuclear,NE,6706.8
full-base-1000,2040,Nuclear,PJM,33762.5
full-base-1000,2040,Nuclear,SOU,23925.2
full-base-1000,2040,Nuclear,SPP,2020.5
full-base-1000,2040,Nuclear,TRE,5120.5
full-base-1000,2040,Nuclear,WECC,5173.0
full-base-1000,2040,Solar,CA,56077.2
full-base-1000,2040,Solar,MISO,111162.0
full-base-1000,2040,Solar,NE,35725.8
full-base-1000,2040,Solar,PJM,121129.5
full-base-1000,2040,Solar,SOU,124147.2
full-base-1000,2040,Solar,SPP,29075.2
full-base-1000,2040,Solar,TRE,50155.8
full-base-1000,2040,Solar,WECC,92511.8
full-base-1000,2040,Wind,CA,6074.0
full-base-1000,2040,Wind,MISO,145714.5
full-base-1000,2040,Wind,NE,47261.2
full-base-1000,2040,Wind,PJM,41692.8
full-base-1000,2040,Wind,SOU,33306.0
full-base-1000,2040,Wind,SPP,121813.2
full-base-1000,2040,Wind,TRE,97578.2
full-base-1000,2040,Wind,WECC,129894.0
full-base-1000,2045,Battery,CA,17848.8
full-base-1000,2045,Battery,MISO,12828.0
full-base-1000,2045,Battery,NE,10219.8
full-base-1000,2045,Battery,PJM,19980.5
full-base-1000,2045,Battery,SOU,22585.8
full-base-1000,2045,Battery,SPP,4815.2
full-base-1000,2045,Battery,TRE,5284.8
full-base-1000,2045,Battery,WECC,15209.0
full-base-1000,2045,CCS,CA,29530.8
full-base-1000,2045,CCS,MISO,92144.0
full-base-1000,2045,CCS,NE,
full-base-1000,2045,CCS,PJM,83375.0
full-base-1000,2045,CCS,SOU,75538.5
full-base-1000,2045,CCS,SPP,1417.2
full-base-1000,2045,CCS,TRE,38988.8
full-base-1000,2045,CCS,WECC,13316.5
full-base-1000,2045,Coal,CA,0.0
full-base-1000,2045,Coal,MISO,18738.2
full-base-1000,2045,Coal,NE,0.0
full-base-1000,2045,Coal,PJM,6512.5
full-base-1000,2045,Coal,SOU,11574.2
full-base-1000,2045,Coal,SPP,7823.2
full-base-1000,2045,Coal,TRE,5163.0
full-base-1000,2045,Coal,WECC,7378.2
full-base-1000,2045,Distributed Solar,CA,16591.8
full-base-1000,2045,Distributed Solar,MISO,20070.8
full-base-1000,2045,Distributed Solar,NE,9368.2
full-base-1000,2045,Distributed Solar,PJM,21885.8
full-base-1000,2045,Distributed Solar,SOU,15616.0
full-base-1000,2045,Distributed Solar,SPP,5221.2
full-base-1000,2045,Distributed Solar,TRE,8972.5
full-base-1000,2045,Distributed Solar,WECC,10368.2
full-base-1000,2045,Geothermal,CA,24.0
full-base-1000,2045,Geothermal,MISO,
full-base-1000,2045,Geothermal,NE,
full-base-1000,2045,Geothermal,PJM,
full-base-1000,2045,Geothermal,SOU,
full-base-1000,2045,Geothermal,SPP,
full-base-1000,2045,Geothermal,TRE,
full-base-1000,2045,Geothermal,WECC,195.5
full-base-1000,2045,Hydro,CA,11603.2
full-base-1000,2045,Hydro,MISO,8269.5
full-base-1000,2045,Hydro,NE,7711.0
full-base-1000,2045,Hydro,PJM,7219.2
full-base-1000,2045,Hydro,SOU,9204.5
full-base-1000,2045,Hydro,SPP,4874.2
full-base-1000,2045,Hydro,TRE,288.5
full-base-1000,2045,Hydro,WECC,35564.2
full-base-1000,2045,Hydrogen,CA,44.5
full-base-1000,2045,Hydrogen,MISO,240.0
full-base-1000,2045,Hydrogen,NE,17281.0
full-base-1000,2045,Hydrogen,PJM,9233.0
full-base-1000,2045,Hydrogen,SOU,725.5
full-base-1000,2045,Hydrogen,SPP,161.5
full-base-1000,2045,Hydrogen,TRE,1267.2
full-base-1000,2045,Hydrogen,WECC,14750.0
full-base-1000,2045,Natural Gas CC,CA,20831.0
full-base-1000,2045,Natural Gas CC,MISO,50720.8
full-base-1000,2045,Natural Gas CC,NE,37526.8
full-base-1000,2045,Natural Gas CC,PJM,58424.2
full-base-1000,2045,Natural Gas CC,SOU,61476.2
full-base-1000,2045,Natural Gas CC,SPP,10930.2
full-base-1000,2045,Natural Gas CC,TRE,38072.5
full-base-1000,2045,Natural Gas CC,WECC,28339.8
full-base-1000,2045,Natural Gas CT,CA,8458.5
full-base-1000,2045,Natural Gas CT,MISO,28426.2
full-base-1000,2045,Natural Gas CT,NE,3806.5
full-base-1000,2045,Natural Gas CT,PJM,26174.2
full-base-1000,2045,Natural Gas CT,SOU,27335.5
full-base-1000,2045,Natural Gas CT,SPP,8825.5
full-base-1000,2045,Natural Gas CT,TRE,7623.0
full-base-1000,2045,Natural Gas CT,WECC,8470.0
full-base-1000,2045,Nuclear,CA,4.0
full-base-1000,2045,Nuclear,MISO,20294.8
full-base-1000,2045,Nuclear,NE,6708.8
full-base-1000,2045,Nuclear,PJM,33766.2
full-base-1000,2045,Nuclear,SOU,23928.0
full-base-1000,2045,Nuclear,SPP,2022.8
full-base-1000,2045,Nuclear,TRE,5122.2
full-base-1000,2045,Nuclear,WECC,5176.5
full-base-1000,2045,Solar,CA,76343.5
full-base-1000,2045,Solar,MISO,140697.0
full-base-1000,2045,Solar,NE,45761.8
full-base-1000,2045,Solar,PJM,158293.8
full-base-1000,2045,Solar,SOU,162828.2
full-base-1000,2045,Solar,SPP,38447.0
full-base-1000,2045,Solar,TRE,60068.5
full-base-1000,2045,Solar,WECC,124793.5
full-base-1000,2045,Wind,CA,3420.0
full-base-1000,2045,Wind,MISO,159910.0
full-base-1000,2045,Wind,NE,48310.5
full-base-1000,2045,Wind,PJM,44342.8
full-base-1000,2045,Wind,SOU,42289.8
full-base-1000,2045,Wind,SPP,135517.8
full-base-1000,2045,Wind,TRE,113278.5
full-base-1000,2045,Wind,WECC,148671.2
full-base-1000,2050,Battery,CA,26881.8
full-base-1000,2050,Battery,MISO,26872.8
full-base-1000,2050,Battery,NE,12970.2
full-base-1000,2050,Battery,PJM,35247.0
full-base-1000,2050,Battery,SOU,45137.5
full-base-1000,2050,Battery,SPP,6829.0
full-base-1000,2050,Battery,TRE,10018.0
full-base-1000,2050,Battery,WECC,27152.0
full-base-1000,2050,CCS,CA,29542.5
full-base-1000,2050,CCS,MISO,92191.5
full-base-1000,2050,CCS,NE,
full-base-1000,2050,CCS,PJM,83393.5
full-base-1000,2050,CCS,SOU,75654.5
full-base-1000,2050,CCS,SPP,1424.8
full-base-1000,2050,CCS,TRE,39078.0
full-base-1000,2050,CCS,WECC,13328.0
full-base-1000,2050,Coal,CA,0.0
full-base-1000,2050,Coal,MISO,8317.8
full-base-1000,2050,Coal,NE,0.0
full-base-1000,2050,Coal,PJM,4771.8
full-base-1000,2050,Coal,SOU,5369.2
full-base-1000,2050,Coal,SPP,3561.0
full-base-1000,2050,Coal,TRE,4164.5
full-base-1000,2050,Coal,WECC,3970.8
full-base-1000,2050,Distributed Solar,CA,16748.5
full-base-1000,2050,Distributed Solar,MISO,22530.0
full-base-1000,2050,Distributed Solar,NE,9910.2
full-base-1000,2050,Distributed Solar,PJM,22896.2
full-base-1000,2050,Distributed Solar,SOU,17348.0
full-base-1000,2050,Distributed Solar,SPP,6127.0
full-base-1000,2050,Distributed Solar,TRE,10109.8
full-base-1000,2050,Distributed Solar,WECC,10742.0
full-base-1000,2050,Geothermal,CA,24.0
full-base-1000,2050,Geothermal,MISO,
full-base-1000,2050,Geothermal,NE,
full-base-1000,2050,Geothermal,PJM,
full-base-1000,2050,Geothermal,SOU,
full-base-1000,2050,Geothermal,SPP,
full-base-1000,2050,Geothermal,TRE,
full-base-1000,2050,Geothermal,WECC,62.2
full-base-1000,2050,Hydro,CA,10718.8
full-base-1000,2050,Hydro,MISO,7588.8
full-base-1000,2050,Hydro,NE,7623.8
full-base-1000,2050,Hydro,PJM,7218.5
full-base-1000,2050,Hydro,SOU,9108.2
full-base-1000,2050,Hydro,SPP,4766.5
full-base-1000,2050,Hydro,TRE,230.5
full-base-1000,2050,Hydro,WECC,34114.8
